0.0,1.0
0.05172413793103448,1.0
0.10344827586206896,1.0
0.15517241379310345,1.0
0.20689655172413793,1.0
0.25862068965517243,1.0
0.3103448275862069,1.0
0.3620689655172414,1.0
0.41379310344827586,1.0
0.46551724137931033,1.0
0.5172413793103449,1.0
0.5689655172413793,1.0
0.6206896551724138,1.0
0.6724137931034483,1.0
0.7241379310344828,1.0
0.7758620689655172,1.0
0.8275862068965517,1.0
0.8793103448275862,1.0
0.9310344827586207,1.0
0.9827586206896551,1.0
1.0344827586206897,1.0
1.0862068965517242,1.0
1.1379310344827587,1.0
1.1896551724137931,1.0
1.2413793103448276,1.0
1.293103448275862,1.0
1.3448275862068966,1.0
1.396551724137931,1.0
1.4482758620689655,1.0
1.5,1.0
